wallet_address,remaining_vest,term,grain_owed,pending_grain,grain_claimed,grain_to_claim,weight,chain
0x56C69Ca15381F1FfcaB9d10db5fcd3F60A594B89,1477.2135542275382,4.0,5908.854216910151,4431.640662682613,1477.2135542275378,4431.640662682613,504158588,ETH
0xf9A217F9E2B746d9d80e46325a014CdaA4f7c953,26465.000041654217,8.0,52930.000083308434,0.0,26465.000041654217,26465.000041654217,4516123283,ETH
0x612c8b4823DD1bedFE9085DeEc085DAb2157b739,0.0,0.0,0.0,0.0,0.0,0.0,0,ETH
0x834c5b94a00985828cb270E0d2A706389922111a,0.0,0.0,1264.069371787147,1264.069371787147,0.0,1264.069371787147,107853639,ETH
0x6F92541944aD30c826093C23bA6184e32EC3fEF6,0.0,0.0,1251.0040001342115,1251.0040001342115,0.0,1251.0040001342115,106738868,ETH
0x468A3CDb8F6b497346B8af64cf21c17078AE0B71,16278.096140718477,2.0,32556.19228143696,16278.096140718477,16278.096140718477,16278.096140718477,2777777777,ETH
0xAb2C1038e01B288aA4b7C1B0E19D3f2053be6b5c,0.0,8.0,194554.5428362149,97277.27141810748,0.0,194554.5428362149,16599892298,ETH
0xb54794dBdCf83d69fED401afa765f42dB24b18b3,263.11335190392424,8.0,2104.906815231392,789.3400557117718,263.113351903924,1841.793463327468,179596045,ETH
0x5e4c040d57d78A434785662992A36A3726d82c36,26248.05746770477,2.0,26248.05746770477,0.0,26248.05746770477,0.0,2239551545,ETH
0xDAf9853AB7A732661d84ec9d8Da68ff14c88B8fE,0.0,20.0,30689.65990330004,6137.931980660008,0.0,30689.65990330004,2618520450,ETH
0x9024b138F4D7dF2cB8bF1791dd17816Ba975C879,12691.966298422158,0.0,12691.966298422158,0.0,12691.966298422158,0.0,1082911098,ETH
0x5847C5df27cd7290947F2867DF0Ba9F3C90e8032,13027.244504923498,2.0,13027.244504923498,0.0,13027.244504923498,0.0,1111517894,ETH
0xa9719c3D3DF92Eb21FC1FdEB0B37c15c5Dac47A5,0.0,3.0,2970.635353336421,2970.635353336421,0.0,2970.635353336421,253462223,ETH
0x05e2ff606B31ef41910406E77d6cE72F2d3b3184,8220.523350525242,2.0,8220.523350525242,0.0,8220.523350525242,0.0,701396124,ETH
0x6f0dFaf736858480bfE6dFE74dc8A1087a78a323,455.8618068540573,8.0,3646.8944548324575,1367.5854205621715,455.8618068540572,3191.0326479784003,311162383,ETH
0x90030396F05AA263776c15e418a908Da4B018157,0.0,1.0,2095.6819048503144,2095.6819048503144,0.0,2095.6819048503144,178808952,ETH
0x3DDe282df518df4EdbBA9d9a55a5AB4383C216E9,8107.864838786649,0.0,8107.864838786649,0.0,8107.864838786649,0.0,691783811,ETH
0xdE3b81BCE794F0031292431BD029DF68931C030e,68180.22079342804,2.0,68180.22079342804,0.0,68180.22079342804,0.0,5817311205,ETH
0x46E43A380a3a123a977432ca8Ae75DF06A7a0045,12968.458061976462,2.0,12968.458061976462,0.0,12968.458061976462,0.0,1106502084,ETH
0xE8Af4aa689c81a1d727EB3A0A9Be9EAABB7C1bFd,122606.49239098016,3.0,122606.49239098016,0.0,122606.49239098016,0.0,10461100209,ETH
0xcFE8cE9EecE778b1f71555b56f7FCD68B17226A4,0.0,1.0,440.4422528229513,440.4422528229513,0.0,440.4422528229513,37579662,ETH
