wallet_address,remaining_vest,term,grain_owed,pending_grain,grain_claimed,grain_to_claim,weight,chain
0xEC77D1312B0Dc9737aD21E4AB94eE466c2308D1F,0,0,23440.45845,0,23440.45845,0,2000000000,ARB
0xEb417bE70529D525485A9C71cE428166be86E8D2,0,0,23440.45845,0,23440.45845,0,2000000000,ARB
0x2E17e358a857F4eA3F62102fEfeD6aAf53e0453e,0,1,4934.833351,0,4934.833351,0,421052631,ARB
0xd1d83571d4DD5dc2e1BB186CBDFDE6387F5AF205,0,0,0,0,0,0,0,ARB
0xF3D9281fa183B74F32B96E1c5244596045f4edE8,1913.959516,20,1913.959516,382.7919033,0,1913.959516,163303932,ARB
0x5Ce0595582E42f88cE7c0062C5eC80dd5e76D193,0,0,39467.77091,0,39467.77091,0,3367491382,ARB
0x83Fcb5916a5A6C1291451379C10fADC69941aA14,0,0,10438.44367,0,10438.44367,0,890634771,ARB
0x0fD90B9D61af052C4328BC2Fa9A1529627af0a7d,0,0,615.3120343,0,615.3120343,0,52500000,ARB
0x5F99E7C43f4197186868310d2500141587a13739,0,0,311.9626388,0,311.9626388,0,26617452,ARB
0x643b2C9E7134cA2aA2D021B03472D842cd925F28,0,2,3255.61922,0,3255.61922,0,277777777,ARB
0x35F790478D0df8D3A11D6BB50341797c5f23d492,0,0,1698.261215,0,1698.261215,0,144900000,ARB
0x86aa575618bA2c34a3190F5f2B4358b216b04c75,4825.976737,3,14477.93021,4825.976737,9651.953474,4825.976737,1235294117,ARB
0x608A6364F7ADe82F37cC3d24451bc9262b432Ef0,0,0,12528.58792,0,12528.58792,0,1068971236,ARB
0x380acfb35859FA7093b1FD59fcA78023BaE785ee,26150.76146,20,30765.60171,1538.280086,4614.840257,26150.76146,2625000000,ARB
0x1c461af6970A424EcF29F9B917362451014faC89,0,0,20018.17221,0,20018.17221,0,1708001766,ARB
0x012D5b56AdC22a885fEfaf1128DC45fEe1a698ca,0,0,244.1257645,0,244.1257645,0,20829436,ARB
0x40d5e556d0773F97fde36Ae1cBaD2d12ecDeDBbA,7691.400429,4,30765.60171,7691.400429,23074.20129,7691.400429,2625000000,ARB
0xF0f2b3946719982C8db9b5ED0E40794af6b17AdD,1953.37153,2,1953.37153,1953.37153,0,1953.37153,166666666,ARB
0xDf0eb1e4480E9aa00F7C16994ECf0DeDde17C024,0,0,117.2022922,0,117.2022922,0,10000000,ARB
0x26b987c9E7d9c07f221Ed4884aad6C9B5e4D2405,0,0,2344.045845,0,2344.045845,0,200000000,ARB
0xDe6b2a06407575B98724818445178C1f5fD53361,0,0,312924.353,0,312924.353,0,26699507916,ARB
0xdC7D0D897e1B7998c780D16b3C08482A74e71F33,0,0,37277.70566,0,37277.70566,0,3180629401,ARB
0xc446A8819f18BaDFEa219D759460b5445e2D52de,0,0,2167.940669,0,2167.940669,0,184974255,ARB
0x33d94169b123A26F906F85a9A37fDd997f3f1d80,110.5639544,1,110.5639544,110.5639544,0,110.5639544,9433600,ARB
0x70b90f17392Ece6b1fe4e34dD62785e22DAF3bd8,851.5742517,0,851.5742517,851.5742517,0,851.5742517,72658498,ARB
0x5dB17245d22C3e1772E6bAF93F024c58aBe0DF31,0,0,3902.836332,0,3902.836332,0,333000000,ARB
0xfDCA11dAD6E9AbdA41dC339A91F87f3BcaA30343,0,0,1402.442629,0,1402.442629,0,119660000,ARB
0x5A4DDb0856fEE6b33f11CC264F369E77b0F0339C,0,0,4368.715443,0,4368.715443,0,372750000,ARB
0x39786c76037037FA6AD759780E501B65Fc8b5b66,781.4088023,20,781.4088023,156.2817605,0,781.4088023,66671802,ARB
0xbe66E81CdCe266316999F92fCc99FCba30DAD6E3,0,0,293.0057306,0,293.0057306,0,25000000,ARB
0x8fBF355983f290C455d3955A71b0C5f7afdD4Fa3,0,0,2468.988188,0,2468.988188,0,210660401,ARB
0x942B5765B0e5BDc704A6f953F60B72368Cd02236,2038.378833,0,2038.378833,2038.378833,0,2038.378833,173919707,ARB
0x432F1246c32ABfEE497BEf1949B1e8c3837568c4,0,0,2331.637005,0,2331.637005,0,198941246,ARB
0xe118E6681D1B169e90B7401DFB2bdf47723e9a65,0,0,234243.3081,0,234243.3081,0,19986239488,ARB
0xcEd29BA48490C51E4348e654C313AC97762beCCC,0,0,542.3439851,0,542.3439851,0,46274179,ARB
0xA4b92b984e53B13c967f3039f0E74D5f2eBbF2A3,689.4712065,3,2068.41362,689.4712065,1378.942413,689.4712065,176482352,ARB
0x0f31510a27a6a1DA4dC3f70Edb83BDB180e4A459,118.1254947,1,118.1254947,118.1254947,0,118.1254947,10078770,ARB
0x39B3913C1C279C2cfc964aC8061f4797826D6429,0,0,3862.518743,0,3862.518743,0,329560000,ARB
0xD3eFd3BD60b5a95379e2f8644822B751E9b80882,0,0,12318.54693,0,12318.54693,0,1051050000,ARB
0x809909649e6C158F0159A998D4Afc84078aDa045,13728.51982,8,27457.03964,0,13728.51982,13728.51982,2342705003,ARB
0x657A38e6994CB578351376dCDb077330D00665d6,0,0,61553.53056,0,61553.53056,0,5251905008,ARB
0x62cf0107243D16bf47cc223f6a4647321C415d92,15428.3748,20,15428.3748,3085.674961,0,15428.3748,1316388486,ARB
0x542EfE3411Ea81c7f018Eb3B88E93C95860bB699,0,2,41802.15089,0,41802.15089,0,3566666666,ARB
0x99Bf19dcA2125B789Cfe8A9609C1A217b4E5c918,0,1,3546.570629,0,3546.570629,0,302602497,ARB
0x73093ebA3f4F4D6534888720f3dd88f0Fc4ec486,0,0,61917.49977,0,61917.49977,0,5282959794,ARB
0xcF82FdD676FfeBf4f5Ebe344b06f76110bE6942b,0,0,0.038254828,0,0.038254828,0,3264,ARB
0x6718E9Ca1376Fe54e9493bfCA0188cD08C396db4,0,0,468.809169,0,468.809169,0,40000000,ARB
0x8102e2fA45e23853e7BE7b67420a50019E2E30ec,0,0,23440.45845,0,23440.45845,0,2000000000,ARB
0x921442bC938DBA03C841a20D4955177E65d10090,7618.148996,4,7618.148996,7618.148996,0,7618.148996,650000000,ARB
0xbf804c154535DF9B75F6C8532B0A8B488C1F0cFc,19394.02764,20,19394.02764,3878.805528,0,19394.02764,1654748151,ARB
0x66BEDfED6AFc06a7801395Ba069207A3C8f1E700,0,0,3502.300991,0,3502.300991,0,298825298,ARB
0x18FdD3197f863E30c0b7654134e681f96E2a7343,2590.787494,1,2590.787494,2590.787494,0,2590.787494,221052630,ARB
0xc27e87cfe1fd2Ed6F43DFfFBb9E9e46428497a24,123.0624069,0,123.0624069,123.0624069,0,123.0624069,10500000,ARB
0x53Ad76dacfAdE8789684aEBb5dC3f7E079bf8596,7811.665979,5,7811.665979,6249.332783,0,7811.665979,666511365,ARB
0x0E6C677D8A38BF7133Fa79d961d800171c26bb45,1045.197291,1,1045.197291,1045.197291,0,1045.197291,89178912,ARB
0x9CF40f5fB40626E3B242049da8C7e013C0CddC19,14.65028653,4,14.65028653,14.65028653,0,14.65028653,1250000,ARB
0x02E2e82BF6F79d92E0D776e85A56739d223A4914,0,0,738.3744411,0,738.3744411,0,63000000,ARB
0x0267E1fdC2750A5f6E61cd4E186a6b67e07ee76e,5359.30637,20,5359.30637,1071.861274,0,5359.30637,457269757,ARB
0x53502a7e4d7dBf344149F1496e1722788cEEACe8,0,0,40768.42075,0,40768.42075,0,3478466160,ARB
0xaa2388cb87a1F00dC0dD4C715aDaBcB9c4f6058b,2664.155858,8,4262.649373,532.8311716,1598.493515,2664.155858,363700171,ARB
0x7b7aA48D192c31894B1CaDACD6338DBEB2EA6259,0,4,543.0464253,0,543.0464253,0,46334113,ARB
0x19fFa6823258D527008AD98E420B04B2D6dc497a,0,0,23437.09052,0,23437.09052,0,1999712640,ARB
0xB7DA4e2963b66700f99Fb49D153bCA11fa01018F,0,0,24378.07679,0,24378.07679,0,2080000000,ARB
0xC43Df36E46c16F037D801e01765a769aE474bCCc,0,3,2488.809381,0,2488.809381,0,212351596,ARB
0x3E410b7001D3732E26D329a610B0a7e54F04660f,0,1,4769.012231,0,4769.012231,0,406904348,ARB
0x77BFeCac1D1Eb046D8a75C1D4cdABe267180646c,0,0,6153.120343,0,6153.120343,0,525000000,ARB
0xFc64410a03b205b995a9101f99a55026D8F1f1da,0,2,11181.58702,0,11181.58702,0,954041666,ARB
0x66697dabFfe51a73E506f463b27E388512ed6Ecd,7641.162068,20,8490.180076,849.0180076,849.0180076,7641.162068,724403927,ARB
0xeAb8b074ddfA11269042ccE609948E030daf3D82,0.586011461,20,0.586011461,0.117202292,0,0.586011461,50000,ARB
0x202F83aD654DFee4f2cB1b2F7d278E6c70C504Dd,812.1852803,20,812.1852803,162.4370561,0,812.1852803,69297730,ARB
0x12cB6f5Eb0d90f8978Deb060C46539e8B8725509,2535.987265,2,2535.987265,2535.987265,0,2535.987265,216376934,ARB
0x37476aE4D3DdF3C983a059b3fDe30CfA95Bd5783,1878.320925,1,1878.320925,1878.320925,0,1878.320925,160263156,ARB
0x6a61857928149cb7cd2ad29251902787BCf9C3b0,0,0,6719.201367,0,6719.201367,0,573299484,ARB
0xc72AAB1Cc6c0af77bF967D38a29bA3938980e20B,1758.409021,0,1758.409021,1758.409021,0,1758.409021,150031965,ARB
0x4BBD3C4e52eB9EfD6c6240751e3dFD3664904b9a,2755.564904,3,2755.564904,2755.564904,0,2755.564904,235111861,ARB
0xa7cB841Fa4dcb75aC614cB46aEaD8178dbCFb88c,0,0,5860.114612,0,5860.114612,0,500000000,ARB
0x868D9a5EE67EC78FE793f5a9Ca045B89A7330452,0,0,3691.872206,0,3691.872206,0,315000000,ARB
0x6D9174af271698Af2E0C1B0f8e13Fb49798c623c,0,0,224.9799966,0,224.9799966,0,19195870,ARB
0x9b6e536706dDcc6F1Cd1d51e198F5bEd84085f21,60016.17525,20,60016.17525,12003.23505,0,60016.17525,5120733912,ARB
0xdBfB0785366262f4736BcB5757Cb20f0065c4dD1,0,0,10564.23442,0,10564.23442,0,901367560,ARB
0x48Fb55eD1Fb62ED26274fb805f6444bEa97c1F28,1025.520051,8,2051.040103,0,1025.520051,1025.520051,174999999,ARB
0x903CbfDB0A89E65c88AA93Ed81E450C4ded51639,413.4607264,20,413.4607264,82.69214527,0,413.4607264,35277529,ARB
0xa48cD684ded1EeE3dE13E052BBdcFed59558a1Ca,262792.8679,20,262792.8679,52558.57358,0,262792.8679,22422161109,ARB
0x22cdE4D4d45E7D7D000D9042679243e85EBEDbe2,0,1,1236.328269,0,1236.328269,0,105486697,ARB
0x9aBCD812bFFc1ef2E81a2DDe75B5eD8809289D9D,7306.830407,20,7691.400429,1153.710064,384.5700214,7306.830407,656250000,ARB
0xa7FA10AeB3F45EE71C7E199565d1a0b8CFC9626f,0,0,2036.432454,0,2036.432454,0,173753637,ARB
0x1744Ba7701453281b52f2c2F5319f0e0B13A0850,0,0,820.4160457,0,820.4160457,0,70000000,ARB
0x119a435051ae5795B77E24E4aF600F9cFfdffFA3,0,0,12189.03839,0,12189.03839,0,1040000000,ARB
0x272433D9E5d73db3f2d8DEc5c7D54ff922794466,0,0,50162.57159,0,50162.57159,0,4279999190,ARB
0x53eB9A6f34e1FeAD9Cf1013c7058679bcA6Acc43,0,0,6223.88486,0,6223.88486,0,531037810,ARB
0xac552Ff53a21C170DD57DfA088d9899a07daD0e2,0,0,2344.045845,0,2344.045845,0,200000000,ARB
0x02D22726492e392243Ee41d2C4c4f6B3f04F7Ad4,0,0,3222.945834,0,3222.945834,0,274990000,ARB
0x7F85eb19668Cb429AF30C7f2C947Fb1c3E772F41,5772.001659,20,5772.001659,1154.400332,0,5772.001659,492481977,ARB
0xeA0F616F8a0c43252Ca5814C12DdDee1A8a10Ea3,0,0,292.7924576,0,292.7924576,0,24981803,ARB
0xbb789e8F9b89673DF72A5A04F201dfc9420789F7,3135.161318,20,3135.161318,627.0322635,0,3135.161318,267500000,ARB
0x49bE60398F81D4dc4C1337DC07d4fF3F33aC8478,0,0,5860.114612,0,5860.114612,0,500000000,ARB
0xCF07669E0c35391B1D736302E116C42F2985cff9,0,0,2460.181116,0,2460.181116,0,209908959,ARB
0x73b085ed81Cb4f15b16E47D56e4d04091FaB0af0,11823.46349,20,11823.46349,2364.692698,0,11823.46349,1008808212,ARB
0xbD07C5a0c16fed711326174a2E6331d15EA65D24,0,0,1356.08175,0,1356.08175,0,115704371,ARB
0x6a7E245aB5484f486601722df1456Df9271cb962,768.3053281,4,768.3053281,768.3053281,0,768.3053281,65553780,ARB
0x6B977d49fcfa6e934d03405bc86Ea1Bc5042F2E4,0,0,6969.894421,0,6969.894421,0,594689258,ARB
0x0e569D21238a29D82AcbeE5E51C717Bac80a2DD8,0,0,12540.41693,0,12540.41693,0,1069980517,ARB
0x1CBbCeE386c72577aE791A4244551Ef49f84c45b,0,0,20160.45221,0,20160.45221,0,1720141460,ARB
0x6D84aa109c0b8CBb7723C0cC0AC291824Fb27912,55.14894088,20,55.14894088,11.02978818,0,55.14894088,4705449,ARB
0x385269696F8aD66Fa463b25eCB59b236763B53C1,487.1935088,20,512.8352724,76.92529087,25.64176362,487.1935088,43756420,ARB
0x51256EF00c2485F3A40fE1b6E4E779147BCDbb58,12.30624069,0,12.30624069,12.30624069,0,12.30624069,1050000,ARB
0xf562D6B074772Ad7a380eDAA70bAC6ed6AbCbDcc,1172.022922,0,1172.022922,1172.022922,0,1172.022922,100000000,ARB
0xb9707af7AD6b8042e04aFaF4b89208606D4A5BB9,0,3,18689.80611,0,18689.80611,0,1594662165,ARB
0x60b21BD63ef0af04A9C9198Ad5274E751A33e49b,0,0,22.23716596,0,22.23716596,0,1897332,ARB
0x0F101CcDd4673316933339C8fba5Fc3b262cf4Cb,0,0,30802.50336,0,30802.50336,0,2628148543,ARB
0x01c6E390FF75bC5FE79CE2b2CA9d06f280c5C3c4,0,0,433.5644707,0,433.5644707,0,36992832,ARB
0x7716aA141F71dEda152e1D39ff0d6F7a07D484fE,6681.136969,11,6681.136969,2429.504352,0,6681.136969,570051732,ARB
0xbF1Bc5964f7d035f83F159F00209ff4352BD7394,0,0,2691.686983,0,2691.686983,0,229661633,ARB
0xAb35235955aCb89131d4a5015CDEecB0D24017da,0,0,2677.061953,0,2677.061953,0,228413788,ARB
0x96c791c9fC68fF932c448303F5F8CC47aA0C31f7,576.8550321,4,2307.420129,576.8550321,1730.565096,576.8550321,196875000,ARB
0x58e6884f4C0c5f8114854eF7322b4cf03086F1fb,7772.36253,1,7772.36253,7772.36253,0,7772.36253,663157894,ARB
0x0c1a3E4E1C3DA4c89582dfA1AFA87A1853D7f78f,0,0,745992.8246,0,745992.8246,0,63650020000,ARB
0x75e57890FAd206c590161B264747eC8f76c9a963,0,0,58601.14612,0,58601.14612,0,5000000000,ARB
0x49a5492FDFe5AcC966dD5f41310dfDfe8dAA349C,3178.393254,20,3345.67711,501.8515665,167.2838555,3178.393254,285461747,ARB
0x44821E910e6b53B6c9a416abAd4Ec40e35463DEC,23.21810226,2,23.21810226,23.21810226,0,23.21810226,1981028,ARB
0xE7548e35Ed9Cb5ff77Dc62D605aF2c6C8A89C3fd,120.6211007,20,126.9695797,19.04543695,6.348478984,120.6211007,10833370,ARB
0x89A50C9F4DbaC2aE81bE76763Da28A8F96FF4fb0,0,2,3637.177787,0,3637.177787,0,310333332,ARB
0x44E434b0Eb83534b697F9c77eF11fB981B637def,3827.273853,8,6123.638165,765.4547706,2296.364312,3827.273853,522484505,ARB
0xEf9D61614022581D84d40903BF69d776b7f7E8fA,0,0,4074.863512,0,4074.863512,0,347677800,ARB
0x0882244bFb6C61f46c454d8a48B030597825fFaA,366.7563161,13,366.7563161,112.8480973,0,366.7563161,31292589,ARB
0xaFF517c66126a00c3a5F04a1B7a1db08Ff1919EB,16103.48451,20,16103.48451,3220.696903,0,16103.48451,1373990577,ARB
0x06E6c431E1DDeCC13CFf1dB49C913FE2fA830c4b,52802.71692,1,52802.71692,52802.71692,0,52802.71692,4505263157,ARB
0x2D612Ba35E081957E2DaFd5cE340F872d46BeEAE,192.2850107,4,769.1400429,192.2850107,576.8550321,192.2850107,65625000,ARB
0x0Cf61f90Ddd4A5e396b809C43D2bE985f7A921F4,0,0,786.9445478,0,786.9445478,0,67144126,ARB
0x6959D93E0968f5a58Fc5a5006469a8A565a0F9C0,0,3,15316.13446,0,15316.13446,0,1306811852,ARB
0x3596C490d19C27C1a57deE0d2560aAd771C2167B,0,0,1174.946803,0,1174.946803,0,100249473,ARB
0x0E3E522D6C1c9fa7dB8c4eE02BfE6C9d9FFBD62B,0,0,11720.22922,0,11720.22922,0,1000000000,ARB
0x14Bd6d35a22D8Cd6cAC3E2bD2B336b991Bd8cEA9,0,0,14374.77787,0,14374.77787,0,1226492895,ARB
0xb62e36F2458c3c46dbf0A464b98D9498466A2693,13814.37587,8,13814.37587,6907.187937,0,13814.37587,1178677960,ARB
0x0BE0893C0357D13B1adBf9059ec83f4A7747d4Fa,0,0,2930.385719,0,2930.385719,0,250028021,ARB
0x8052959d4055C94A484B69979c95fa5EE114d2F7,0,0,17228.73696,0,17228.73696,0,1470000000,ARB
0x9DF00F107C531981c44Db2e73a216b47daB81046,0,0,627.0322635,0,627.0322635,0,53500000,ARB
0xc60324Fb54Aa18EE29AC3882dABFd5746e6f87Be,373.597285,4,1494.38914,373.597285,1120.791855,373.597285,127505112,ARB
0xc8336B9DABBac9bFB9Aa483E76fc351B13121784,178227.82,20,222784.7751,0,44556.95501,178227.82,19008568074,ARB
0x6ab223Aa761e64FCa5e384098f0c91C50c6eC494,0,0,0,0,0,0,0,ARB
0x7BAa5bc5ecB42cC34c9879404F20CF0474499611,183.9233655,2,183.9233655,183.9233655,0,183.9233655,15692813,ARB
0xE7250b214a98F36a78aaff673c40CeE79dcB3f33,3160.089913,20,3717.752839,185.887642,557.6629259,3160.089913,317208202,ARB
0x980D2B992F8480830A53aA96E3927cf05160C581,0,2,8968.5558,0,8968.5558,0,765220170,ARB
0x34f4A4204AF2eb78c4806CB2Ddd9dB759D5A3b0c,0,0,586.0114612,0,586.0114612,0,50000000,ARB
0x81f40FB6c4f2A4AAa40eE56111258948881Bc45f,28349.77661,12,28349.77661,9449.925538,0,28349.77661,2418875610,ARB
0x8a59Ea01E629A3E8443F2821A986DD626333d2Ad,22.13053531,10,22.13053531,8.852214124,0,22.13053531,1888234,ARB
0x1E1984df76bAe06F2dD7bA0DDa5b92f15ED124AA,1699.519112,3,1699.519112,1699.519112,0,1699.519112,145007327,ARB
0xd915f417CCbA5966DddbA3135755c22B4f25FC5B,0,0,597.7316905,0,597.7316905,0,51000000,ARB
0x26C136BFC62d387190B353f0B57EDB4C67e6989e,0,0,10371.98444,0,10371.98444,0,884964299,ARB
0xd314d0F4278098FF5772EBBb3D9B5A42dd8349D8,0,0,61531.20343,0,61531.20343,0,5250000000,ARB
0x81db2dFD33b24419F0F715e331f678411Eb1ec30,0,0,50162.58108,0,50162.58108,0,4280000000,ARB
0xa3615B094D2aA6D93EABb694495Cd13Efeb9916b,11537.10064,4,15382.80086,11537.10064,3845.700214,11537.10064,1312500000,ARB
0xe027880CEB8114F2e367211dF977899d00e66138,35.99830902,0,35.99830902,35.99830902,0,35.99830902,3071468,ARB
0xD0a418a804663Bd09DC5C6c8623B7F574cbF53F2,0,0,3028.218961,0,3028.218961,0,258375404,ARB
0x956866E3845b9b5D2dc83d3fD281AfeE945a305e,0,0,10877.40107,0,10877.40107,0,928087741,ARB
0xBd479bC09cA47b924452b169dd8Df91a7E19449d,0,0,6270.322635,0,6270.322635,0,535000000,ARB
0xc3Ad78CAa7984ECabb06C6bd4934C3d8e9EfD593,0,3,34471.26242,0,34471.26242,0,2941176470,ARB
0x3633467C0DFCd76f13B5Cf45bF08D1c29e917889,0,0,2848.015702,0,2848.015702,0,243000000,ARB
0x46b1B41925926943D597110365820A17dA5F7890,0,0,31351.61318,0,31351.61318,0,2675000000,ARB
0x13B3A50F3947476eDa74FE191344524E2d2D28e5,0,0,170667.874,0,170667.874,0,14561820487,ARB
0x8CbD3c95Bc29E4ca96cD257EEcD6c8DDeE049753,0,0,7974.842816,0,7974.842816,0,680434031,ARB
0x9F0A988EDC96DaC834c158ebfE667dA932bD87C6,0,0,615.3120343,0,615.3120343,0,52500000,ARB
0x93771C1622e780A48d62333374EA743Fa3d644d3,0,0,655973.6663,0,655973.6663,0,55969354670,ARB
0xB06a5fAED6F7552Fd962D735057BFD5125Ff3801,2379.673103,13,2379.673103,732.2071087,0,2379.673103,203039809,ARB
0x500da24eb4A9222854FCDe19E4bBc522e0644a2c,0,0,6153.120343,0,6153.120343,0,525000000,ARB
0x0d20BB9FEE6CC02b94E118811AaBea6100ad6E5f,1904.537249,4,7618.148996,1904.537249,5713.611747,1904.537249,650000000,ARB
0x02ab4620c0296Dc91CcF64FF17F56a3b64fcb1A8,0,0,1522.150366,0,1522.150366,0,129873771,ARB
0xC7075c47Aaf974379155C9d90cc9a8E14059d9A1,0,0,2344.045845,0,2344.045845,0,200000000,ARB
0x3b41659E9975e4CA85acA2bc935c92A93c158E65,0,1,647.696856,0,647.696856,0,55263156,ARB
0x0dD01F57994c11e3f9fFc16E555F95e9a7d62046,1393.40502,2,1393.40502,1393.40502,0,1393.40502,118888888,ARB
0x9A9B87ea9aC4B130c97A4fe4c720D55c4D6AF9b8,2264.782427,2,2264.782427,2264.782427,0,2264.782427,193237042,ARB
0xD13397383D0B65531F4B1F545e20CBA18f063Ee3,0,0,85338.67571,0,85338.67571,0,7281314561,ARB
0xbba2379F5cc9A2f248C5Cf18aD72379AE2478F42,0,0,369199.5268,0,369199.5268,0,31501050000,ARB
0x650F974d4F526E2B6a0008d3B514c4044054BEcE,36.97765137,1,36.97765137,36.97765137,0,36.97765137,3155028,ARB
0xa582c011842e4aa4d3e3578128dd9851c5846A5C,52.18883291,20,52.18883291,10.43776658,0,52.18883291,4452885,ARB
0xA66F417B3b8725C71617c4Ba1B403c1e4Fb014E6,17574.80468,0,17574.80468,17574.80468,0,17574.80468,1499527385,ARB
0xB67A126bfc786978BC2A44E67759BE70D151Cb0B,0,0,118.0710074,0,118.0710074,0,10074121,ARB
0x35B826A1530088d1313381234a7aaAb8a28436A7,0,0,5311.017642,0,5311.017642,0,453149639,ARB
0xBA8d1b2460cCd7B39C6ed92E4700a237bF9A5081,0,0,14127.61252,0,14127.61252,0,1205404114,ARB
0x6280aEB92C12ef44e04a053d3d23E563b4217382,2280.274006,10,3257.534294,325.7534294,977.2602881,2280.274006,277941176,ARB
0x7926Eef83DcEa713D31520b509aA4193Ea236E9e,0,0,5869.240874,0,5869.240874,0,500778676,ARB
0x709Cb5D672CaBab9D50250C0Af982c52B1b233a1,17682.30983,8,35364.61966,0,17682.30983,17682.30983,3017400000,ARB
0xD207C839D1FfA6284155F8c8ddDBda5a3495024D,0,0,1172.022922,0,1172.022922,0,100000000,ARB
0x0B34cC6aD27a002C20323E31dE507BB317b3babf,2461.180875,3,2461.180875,2461.180875,0,2461.180875,209994261,ARB
0xf1196bF726ed9227507f5a8b7C87Ae177124dB2B,0,0,615.3120343,0,615.3120343,0,52500000,ARB
0x1805dE850c478769860504978770D9aFBf082071,0,0,0,0,0,0,0,ARB
0x34B63515b7f5DCE31d773Ad96bd1F01698b22FAC,0,0,11629.67897,0,11629.67897,0,992274020,ARB
0x8B5c74abb9778B6405E0d63c3F765982C2BbaE32,0,0,1406.427507,0,1406.427507,0,120000000,ARB
0x0302F3434dBdee9d3faF680cba8A2bAe6b34A83C,0,0,854.0716567,0,854.0716567,0,72871583,ARB
0x6b0125F1356C12fc4CEe7e941E03A7bD5B4c8100,52.80234003,20,52.80234003,10.56046801,0,52.80234003,4505231,ARB
0xd1533820be9Fd2A52C464B05f41fCaA423416461,0,0,3749.816304,0,3749.816304,0,319943939,ARB
0x9f138fE50d08dD622974367dC86034F7D109A5FE,0,0,316.7533294,0,316.7533294,0,27026206,ARB
0x51f059C07E03d330B007B48630a857E582BE8236,0,0,4053.671451,0,4053.671451,0,345869639,ARB
0x47A6B229aAF701Ae7e7dbBb2D814AE7418876Bba,7331.003376,6,21993.01013,0,14662.00675,7331.003376,1876499999,ARB
0x70B3d1FF337bCCeeB3e2CF5b05efbFfc50Af87d7,0,0,30888.66412,0,30888.66412,0,2635500000,ARB
0x4b6910906F19bCF52fBC34A9D9D48995D716DaE5,0,0,2094.364844,0,2094.364844,0,178696577,ARB
0x81E886E84542846558aD409519BBAbF152Fd2c08,0,0,14732.50995,0,14732.50995,0,1257015513,ARB
0xfFf5dae2d363dD2E69Cce281BD6991BCEDB46aE1,0,0,5433.980884,0,5433.980884,0,463641178,ARB
0xE4Bdfe211255FED62eC74FA13b286354E15A945A,0,0,6153.120343,0,6153.120343,0,525000000,ARB
0x98DA6299E5E15024f5c7db85543aDca5Cb4031cb,0,0,3244.968145,0,3244.968145,0,276869000,ARB
0x9024b138F4D7dF2cB8bF1791dd17816Ba975C879,0,0,4688.09169,0,4688.09169,0,400000000,ARB
0xbB9bbcB2C9a771fF6538A4F0C8CDC8F436f1BD1D,0,1,1391.897388,0,1391.897388,0,118760253,ARB
0xdf56021f6a5F1a5503f5c26656554Fe950A5ff83,0,0,4463.471668,0,4463.471668,0,380834844,ARB
0x703DfcD90b7003549Dd89E97D541137eCB03C4D2,0,2,1984.250911,0,1984.250911,0,169301374,ARB
0xF1Fb27532cab0240b004C3A78da9781B20AB9B86,0,0,124.1503137,0,124.1503137,0,10592823,ARB
0x765D136997518EB0AB91a2B359a36C05bD08550f,0,0,311.4874304,0,311.4874304,0,26576906,ARB
0xEe74DCd8F7D13b2502998B35303010f379a594D1,2800.672832,20,2800.672832,560.1345664,0,2800.672832,238960585,ARB
0x89eD845caC6e1e86586e2008Dc5025d3ec1ec23c,26304.58947,20,27689.04154,4153.356231,1384.452077,26304.58947,2362500000,ARB
0x3CE181C582D7cA6C3F717850F1092C907A8a0B78,0,0,2930.057306,0,2930.057306,0,250000000,ARB
0xcd90A4709f43885488Ea5CECC6179589cd7A77Fa,0,0,25080.7667,0,25080.7667,0,2139955305,ARB
0x5aB1d696db4212f028C02E99D9A560f06C49f641,0,1,12337.08338,0,12337.08338,0,1052631578,ARB
0xb0d7BFb9453a7dfDE47fE18e811e4411c8587B92,123.3708247,1,123.3708247,123.3708247,0,123.3708247,10526315,ARB
0x49DcfE2aDEC314C730652CDc3184c962eEf10a82,5845.464326,20,6153.120343,922.9680514,307.6560171,5845.464326,525000000,ARB
0x50C48A100ABAF063A2402cEDb6846352A43E151F,1582.792251,20,1582.792251,316.5584501,0,1582.792251,135047892,ARB
0x08eEA074E18321BCDF3A2A93e987D74Ef9D80400,20.69872179,0,20.69872179,20.69872179,0,20.69872179,1766068,ARB
0x3E7806B6D952510531B45055C69d03d966D7d72C,0,0,11757.05685,0,11757.05685,0,1003142227,ARB
0x13F19CE2cfEc95Ff021763b64774eb4f4E2D55C4,0,0,13290.73994,0,13290.73994,0,1134000000,ARB
0x8450E3092b2c1C4AafD37cB6965cFCe03cd5fB6D,0,0,1321.883434,0,1321.883434,0,112786483,ARB
0xd0AB744dEcafde4149F280F82E645E978D5E0098,8213.816426,12,8213.816426,2737.938809,0,8213.816426,700823872,ARB
0xab337dA6E849eC75b17f6C3cbb9727d75F6d148e,11032.94933,0,11032.94933,11032.94933,0,11032.94933,941359518,ARB
0xf218F16A28c47b6352cEa023bF081446e163AC2E,4933.610224,3,14800.83067,4933.610224,9867.220448,4933.610224,1262844812,ARB
0xD743Ef998334dC9C00cadcb3F2998611af33Daed,804.7232682,0,804.7232682,804.7232682,0,804.7232682,68661052,ARB
0xfaf09C4d3213fb8d0EE7f8Cc6F11C6248a213993,0,1,1232.649066,0,1232.649066,0,105172778,ARB
